image_url,text
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Trigonops convexa.jpg,"8. Trigonops convexa, new species (pl. 1, 1<br> ﬁg. 1, a),<br>Derm dark reddish brown to black<br> scaling subjeCt to great variation, dorsuin varying<br>from grayish white to coppery brown<br> pronotum usually with dark scales in front of<br>elytral intervals 2 and 3: elytral marking variable, but usually with a patch of white<br>squaniae at least on third interval at about middle or with a V-shapcd fascia of white<br>scales across elytra.<br>Head rather closely punctured, punctures obscured by dense sealing, setae recumbent<br><br>eyes broadly convex, not protuberant, not sharply interrupting lateral cephalic outline, as<br>long as or slightly longer than interocular breadth. Rostrum with basal part between<br>transrostral carina and basal suture convex to Very strongly convex longitudinally, not<br>depressed below trausrostral carina, with a variable, longitudinal median carina, three<br>fourths or more than three fourths as long as interocular breadth<br> declivitous apical part<br>finely to moderately coarsely punctured in middle, more coarsely and densely toward sides<br>and base, squamose and with erect or subereet setae at base. Anmnzae with scape longer<br>than seven funicular segments, setae so curved that their apices touch or almost<br>touch derm<br> funiele with leng‘ths of segments as follows: (1, 1,3) (2, 1.2) (3 and 4, 0.9)<br>(5, 6, and 7, 0.8) <br> club about as long as three preceding funicular segments, its ﬁrst seg—<br>ment about three eighths longer than second. Prat/10mm about as long as broad, broadest<br>at or slightly behind middle<br> discal puncturation variable, the punctures comparatively ﬁne<br>to rather coarse, setae decumbent, arising from outer sides of punctures and extending<br>across them toward median line<br> interstices often with low granules. Elytra more than<br>three fourths as broad as long, twice as long as prothorax, broadly convex on sides from<br>base to beyond middle thence sharply narrowed to apex<br> striae well deﬁned, but not deeply<br>impressed between punctures, not concealed by scaling, usually with polished granules<br>bearing quite conspicuous sctae at bases of punctures toward base<br> intervals ﬂat or hardly<br>convex on disk, the sixth usually distinctly more elevated and carinate behind, especially<br>in males<br> scales angular, their surfaces minutely reticulate, closely appressed<br> setae rather<br>short, slightly slanting or dceumbent on disk. Legs with hind femora reaching to slightly<br>beyond apex of fourth ventritc in female, to about apex of ﬁfth in male, setae decumbent,<br>not slanting distinctly away from derm<br> hind tibiae bristling with slanting setae, straight<br>on outer margin. Sternum with prosternum one half as long between a coxal cavity and<br>fore margin as between cavity and hind margin, intercoxal process about one fourth as<br>broad as a coxa<br> mesosternum with side pieces densely squamose, intercoxal process<br>coarsely punctate<br> metasternum between mid and hind coxae about two thirds as long as<br>breadth of a mesocoxa, coarsely punctate in middle and there with long, slanting setae and<br>scattered scales, szter with ﬁrst ventritc almost free from scales in middle, slightly ﬂat-<br>tened or tumid in female, distinctly ﬂattened in male, coarsely punctate, setose as the meta—<br>sternum<br> second ventrite denuded at middle near base, otherwise densely squamose<br> third<br>and fourth ventritcs punctate and setose from side to side<br> ﬁfth ventrite densely punctate<br>and setose and with few or no scales. Length, 4-6 rruni<br> breadth, 2-3 mm."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Swezeyella muscosa.jpg,"l4. Swezeyella muscosa, new species (pl. 6, E).<br>Den-n reddish brown to black, for the most part densely clothed with rather short,<br>coarse, somewhat matted hair, usually with a waxy exudation obscuring derm and vesti—<br>ture<br> vestiture rather uniformly dirty gray above, or with elytra and pronotum with small<br>patches of white<br> normally with a conspicuous basal patch of dense white hair from scutel~<br>lum across ﬁrst three intervals<br> setae White, and showing as white ﬂecks even when<br>encrustation is heavy.<br>Head with coarsely reticulate, minutely punctate dern‘i hidden by dense pile, irons with<br>a small median fovea, interocular area as broad as base of rostrum, Rartrmn as long as<br>pronotum in male, one third longer in female, about as high as broad behind antennae,<br>evenly and slightly expanded from base to apex on sides<br> densely punctate from base to<br>apex, more coarsely so in male<br> densely setose to antennae in male, only near base in<br>female, Antennae with scape rather evenly enlarged distally and not at all abruptly Clavate<br><br>iunicular segment 1 almost as long as 2 plus 3, 2 as long as 3 plus 4, 3—5 subequal in length<br>and successively slightly broader<br> club as long as preceding four funicular segments, its<br>apical part sharply pointed and about three fourths as long as basal segment. Protlwraa:<br>two sevenths broader than long (3.52.5), broadest at basal third<br> strongly rounded on<br>sides to basal third, thence strongly constricted, constriction continued broadly and deeply<br>across dorsum and causing an angulation in longitudinal dorsal outline which is strongly<br>convex from there to base<br> apex slightly areuate dorsally, truncate laterally<br> median line<br>impressed as a shallow sulcus on disk<br> puncturation obscure<br> vestiture dense, directed<br>forward, normally with some subspatulate setac on either side of median line in basal third,<br>others following a transverse line across basal third to side where they are more numerous,<br>and with numerous similar setae in and beyond subapical constriction, forming a row near<br>apex. Elytm but slightly longer than broad, broadest across prominent subrectangular<br>bumeri, rather strongly bisinuate at base<br> denser vestiture across ﬁrst three intervals<br>usually making scutellar area appear broadly V—shaped, almost straight and parallelesided<br>from behind humeri to apical third, thence broadly, roundly narrowing to apex<br> discal<br>striae about one third as broad as intervals at middle, somewhat coarser toward base,<br>punctures little evident except near base, ﬁrst stria evidently deeper and coarser than<br>others in the basal fourth, stria 10 not extending beyond apex of mctepisternum, striae 7<br>and 8 not reaching base but ending at Immoral calli<br> intervals slightly convex, vestiture<br>dense, prostrate, each with a row of widely spaced, semi-erect, subspatulate setae, in fresh,<br>non-encrusted specimens the pile around bases of setae also whiter Legs with vestiture<br>dense<br> tibiae appearing expanded toward apices and with scattered, inclined, stout setac<br><br>tarsi with ﬁrst segment about as broad as long, somewhat longer than second, second<br>almost twice as broad as long and about half as long as third which is slightly broader than<br>long. Sterne-m with intercoxal process of mesosternum narrowing behind, its apex not quite<br>half as broad as a mesocoxa<br> metasternum with dense vcstiture. Vanter hirsute<br> with ﬁrst<br>ventritc divided by a suture, running from its basal third on sides to intercoxal process,<br>deep behind coxae, shallow across the intercoxal process, slightly depressed in middle in<br>male, strongly tumid in female<br> ventrite 5 plain, but more coarsely sculptured than others.<br>Pygidimn narrowly exposed, gently arcuatc, Length, 15-21] mm<br> breadth, 0.84.2 mm."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Menectetorus setulosus.jpg,"18. Menectetorus setulosus (Bohemian), new combination (pl. 3, B)<br>Cryptorhynchus setulosus Boheman, Eugenics Resa, Coleopt., 140, 1859.<br>Head with brown to dark brown scales, with a row of erect spatulate setae along<br>inner margins of eyes and scattered on crownl Rostrum not carinate. Pratkaraa: as long<br>as broad, emarginate at sides just behind middle and at subapical constriction<br> disk with<br>ﬁve foveae, three across a line drawn between lateral einarginations of subapical constric-<br>tion and one on either side of median line on a line drawn between submedian lateral mar-<br>ginations<br> variable in coloration, but with the sides almost or quite white, median line<br>usually white, base of disk to and sometimes including foveae darker to black, the apical<br>half darker to black. Scutallmn pale. Elytm three ﬁfths as broad as long, two and one<br>half times as long as prothorax<br> all intervals with a row of conspicuous, erect spatulate<br>setae, 1 and 2 ﬂat, about as broad as striae which are not impressed between punctures,<br>3, 5, and 7 elevated, 3 and 5 more than 7, in some places the sctac more condensed<br> scaling<br>mostly dark brown to black with patches of white and iawn~colored scales, with the most<br>conspicuous marks consisting of a conspicuous oblique white fascia on each elytron that<br>begins on interval 7 at about breadth of ﬁrst three intervas from base and extends over<br>third interval to a point about as far from base as breadth of an elytronl Legs with all<br>femoral edentate. Starmmt and venter with white scaling. Length, 374 mm<br> breadth,<br>125-175 mm."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Microcryptorhynchus spinifer.jpg,"27. Microcryptorhynchus spinifer, new species (pl. 3, F)<br>Derm dull to moderately shiny black, with antennae, tarsi and distal ventrite reddish,<br>densely clothed with a thin or thick, hard, amorphous, znudlike incrustation which will<br>soften in water<br> setae white or grayish white.<br>Head completely concealed from above by pronotum<br> ﬁnely and densely punctatc<br><br>with a single row of erect spatulate setae continued from rostrum along inner margins of<br>eyes and converging on crown. Rarmmi encrusted and with lateral rows of erect spatulate<br>setae continued to, but becoming ﬁner near antennae, with an additional, short incomplete<br>row of ﬁner setae on either side of median line near end of encrusted and setose area in<br>both sexes, incrustation and setae not extending quite so far from base in female. Pro—<br>thorax slightly longer than broad (23 : 2), rounded on sides from base to slightly beyond<br>middle thence conspicuously constricted, constriction continued prominently and deeply<br>across dorsum but true depth usually concealed by incrustation. longitudinal dorsal contour<br>conspicuously sinuate<br> puncturation coarse, dense, and rough, but individual punctures not<br>large, basal squamose area modiﬁed into a sub-hemispherical, almost perpendicular iace<br>between basal spines of elytra <br> disk with long, erect, almost straight, but slightly clavate,<br>spikelike scattered setae and with two rows of similar setae at dorsal apical margin, setae<br>similar to those on elytra and about as long or longer than greatest breadth of a fore tibia.<br>Elytm more than half as broad as long (25: 4,0), twice as long as prothorax, true out-<br>lines sometimes obscured by incrustation, ovate, arcuate from base to apex, without a sub-<br>apieal constriction<br> base with a very conspicuous, conical, sharply pointed, sclerotized spine<br>about as long as setae and inclined at about 45 degrees toward the side and centered at<br>third interval, but base extending to or near second and fourth intervals<br> striae coarse,<br>broader than intervals, their punctures coarse, deep, subquadrate, close, their interstices<br>narrower than their lengths<br> intervals convex, only alternate ones bearing rows of very<br>long, conspicuous setae similar to those on pronotum. Legs with femora and tibiae brist-<br>ling with long erect setae, some of those on outer edges of tibiae about as long as breadth<br>of a tibia<br> tibial uncus well developed throughout, Stcnmm with mesosternal receptacle<br>deep and cavernous, terminating at about middle of mesocoxae in male, and very near hind<br>margins of mesocoxae in female, walls complete but not or but slightly elevated<br> meta-<br>sternum between mid and hind coxae slightly shorter than breadth of a mesocoxa, ﬁnely<br>punctatc, metacoxae separated by about twice median length of metasternum. thcr with<br>ﬁrst two ventritcs ﬂattened in both sexes, densely punctate, but punctures not large, inter-<br>coxal process slightly arcuate<br> ﬁfth ventrite coarsely reticulately minutely punctatc or<br>evidently impunctate Length, 1.5 mm. <br> breadth, 0.7 mm."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Oxydema fusiforme.jpg,"39. Oxydema fusiforme Wollaston (pl. 4, B).<br>Oxydema [mi-farms Wollaston, Ent. Soc. London, 'l‘rans., 632, 1873.<br>Oxydema f-HSL‘fOT'l/Ile VVollaston, Champion, Linn, Soc, London, Trans, 11,<br>16: 484, 1914.<br>Pseudolm hos/ms Perkins, Fauna Haw. 2 : 149, 1900.<br>This species is recorded from the Seychelles and Ceylon, and it has a wide<br>distribution in the Paciﬁc. It is probably found on most of the islands of<br>Polynesia. Its dissemination has been accomplished mostly by the aid of<br>commerce.<br>The following specimens are in the Guam collections before me: one<br>labeled “Island of Guam”, 1101 “1373”, Fullaway<br> and 20 specimens taken<br>from diseased papaya stalk, June 24, 1937, Oakley, no 841."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Calandra oryzae.jpg,"48. Calandra oryzae (Linnaeus).<br>Curcul'io oryzae Linnaeus, Amoen. Acad. 6: 396, 1763.<br>Curcul'in frugilegus De Geei', MenL Ins. 5:273, 1781.<br>Cm‘c-ulio granarim Stroem (not Linnaeus), Danske Vid. Selsk. Skrift‘ 2:<br>256, 1783.<br>5imphilm oryzag (Linnaeus) Gyllenhal, in Schoenherr’s Gen. Spec, Cure.<br>4: 981, 1837.<br>C 033mm: quadrimamlatm W'alker, Ann. Mag. Nat. Hist. III, 4: 219, 1859.<br>Sphenaphm'us quadriguttatm Montrouzier, Soc. Ent. France, Ann. III, 8:<br>910, 1860.<br>Most of the Guam specimens in the collection belong to the large variety,<br>sea~mais (Motschulsky) and were taken at Agat, Piti, and Merizo ,' one was<br>swept from grass and two were taken from com<br>I understand that formal application is to be made to the International<br>Congress of Nomenclature to stabilize the long used name C alandra in place of<br>Sitophilus Schoenberr‘"
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Daealus tuberosus.jpg,"23. Daealus tuberosus, new species (pl. 2, D).<br>Derm reddish brown to black, usually quite shiny where exposed, densely squamose<br>above and below, scaling entirely or almost white or grayish white in old faded specimens<br>but well colored in fresh examples as follows: head pale brown, prothorax basically<br>yellowish White with a brownish-yellow cloud at basal half at sides of disk and one on<br>either side of median line<br> clytra with a broad sub-V-Shaped fascia of yellowish white<br>scales from sides near or distant from base to suture at about middle, pale scaling con-<br>tinued as a vitta down ﬁrst two intervals to apex, otherwise mostly with brownish yellow<br>scales but with a dark brown or black elongate patch on third interval in front of and<br>behind sub-V—shaped macula, but these dark patches subject to much variation, sometimes<br>front ones wanting and occasionally with more dark scaling toward apex of third interval:<br>scaling on legs and underside rather uniformly yellowish white or brownish yellow.<br>Head with crown densely squamose, derm mostly concealed by sealing, scales erect or<br>suberect, with numerous, spatulate, erect setae scattered throughout that project slightly<br>above scales<br> front with similar vestiture to crown, with a distinct elongate interocular<br>fovea that usually begins above a line drawn between tops of eyes and terminates near<br>middle of eyes where distinct median carina of rostrum begins, interoeular area fully as<br>broad as base of rostrum. Rostrum with ventral edge three fourths as long as pronotum<br>in male, more than three fourths as long in female, antennae inserted slightly beyond<br>apical third in male, at or slightly behind apical third in female, coarsely and deeply sculp-<br>turcd from base almost to antennae, with three coarse. somewhat irregular dorsal carinae,<br>striae between them densely set with erect setac, coarsely sculptured and carinate only<br>within basal half in female. Antennae with scape somewhat longer than funicular segments<br>1-7 plus basal segment of club<br> funicle with two basal segments equal in length or ﬁrst<br>slightly longer, 2 slightly shorter than 3 plus 4, 3 almost as long as 4 plus half of 5<br> 4<br>slightly longer than 5, 5 to 7 each successively slightly broader<br> club as long as segments<br>4 to 7 plus part of three. Prothomx more than three fourths as long as broad, broadest<br>somewhat beyond middle, base subtruncate, strongly convex on sides from base to apical<br>third or beyond and ﬂiere with a distinct, not Very deep, but variable, subapical constric-<br>tion, the constriction continued broadly across dorsum which is strongly convex<br> disk with<br>median line rather deeply and conspicuously impressed and without tubercles, with numer—<br>ous, scattered, rounded, prominent, polished tubercles extending through scaling<br> scales<br>similar to those on elytra, very dense, concealing derm, with numerous erect, spatulate<br>setae scattered throughout. Elytra four ﬁfths or ﬁve sixths as broad as long, base subtrun-<br>cate, broadly arcuate on sides from base to about middle and thence rather rapidly nar-<br>nowcd to the apex, longitudinal dorsal contour convex, reaching a summit at about middle<br>and there hardly higher than highest part of pronotum<br> striae mostly concealed by scaling,<br>much narrower than intervals, their punctures well separated, very small behind basal<br>third and each bearing a decumbent squamit’orm seta<br> intervals prominently convex, some<br>of them Anshaped in cross section, especially 3, 5, and 7, interval 1 with a single row of<br>stout, erect, spatulate setae, sometimes setae beginning at a distance from base, without<br>tubercles, 2 with a complete row of prominent tubercles usually interspersed with spatulate<br>setae, 3 usually distinctly more elevated than 2 from base to behind middle, sometimes<br>more strongly elevated at base and just in front of middle, more elevated areas with denser,<br>erect, spatulatc setae giving a fasciculate appearance, either entirely without tubercles or<br>with few to many at base, 4tubercu1ate, 5 setose, either not tuberculate or with a variable<br>number of tubercles at base, 6-10 tuberculate, tubercles becoming smaller on outer inter-<br>vals. Log: with femora and tibiae densely squamose and Setose<br> tibiae not carinate. Ster-<br>mm» densely squamose throughout<br> mesosternal receptacle obviously open in male, its<br>margins fringed with long hair, hind wall slightly more protuberant in female, narrowly<br>and just perceptibly cavernous and without hair<br> metasternum only one fourth or less as<br>long between mid and bind coxae as breadth of a mesocoxa, squamose only in female, but<br>squamose and with dense long hair in male. V enter with ﬁrst ventrite tumid and squamose<br>in female, depressed and with disk free from scales and there with long, dense, simple or<br>compound erect hair in male<br> ventrites 2 to 5 squamose in female, 2 with some long hair<br>and 5 with depressed disk free from scales and hirsute in male. Length, 4-8.0 mm<br><br>breadth, 2—4.0 mm."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Phloeophagosoma sulcirostre.jpg,"44. Phloeophagosoma sulcirostre, new species (pl. 5, E).<br>Male: den-m shiny, almost entirely reddish brown excepting black eyes<br> setae minute,<br>inconspicucus‘"
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Trigonops subfasciata.jpg,"4. Trigonops subfaseiata (Boheman) Faust, Stett. Ent. Zeitung 58:236,<br>1897. I<br>Celeuﬂretes :ubfasciatus Boheman, Eugenics Rosa, 126, 1859.<br>Holotype male: derm reddish brown<br> densely clothed with mostly pale. brown scales<br>intermixed with almost white scales, almost concolorous<br> darker scales forming a patch<br>on either side of base of pronotum before elytral intervals 35<br> elytra with a rather vague<br>broad V of paler scales, the apex of which is on the suture above apex of ventrite 2, arms<br>across sixth interval just in front of middle<br> dorsal squamac smooth, shiny and with a<br>rather pearly luster, rounded, convex and appearing hard.<br>Head with dense scaling concealing punctures which give rise to decumbent setae<br>’that extend well beyond margins of punctures<br> eyes conspicuously convex, moderately<br>”prominent, strongly interrupting lateral cephalic outline, little longer than half distance<br>between them Rostrum with area between transrostral Catrina and basal suture Hat longi~<br>tudinally, abruptly and obviously depressed below level of carina, slightly convex laterally,<br>without a median carina, squamose part somewhat more than half as long as interocular<br>breadth<br> apical declivitous part, with exception of a few minute scales near base, bare and<br>shiny, densely and rather coarsely punctate. Anlmmac (left antenna lost from type) with<br>scape longer than funicle plus ﬁrst segment of club<br> funicular segments as follows in<br>length: (l, 1.5) (2, Ill) (3, 0.9) (4, 5, 6 and 7, 0.8), club elongate oval, as long as funic-<br>ular segments 7 plus 6 plus 5 plus half of 4, second segment six tenths as long as basal<br>segment. Fromm-cw slightly longer than broad, broadest slightly behind middle, amuate<br>on sides, somewhat more narrowed anteriorly than posteriorly, slightly, almost impercep—<br>tibly constricted just before apex, disk slightly, gently convex longitudinally, rather<br>densely punctate, the punctures usually separated by interstices about as bread as their<br>diameters, obscured by dense scaling, setae arising from interstices instead of from punc-<br>tures, strongly arcuate, medially inclined. Elytra subovate, three fourths as broad as long,<br>twice as long as prothorax, almost straight in longitudinal dorsal outline in basal halt,<br>base concave rather straightly expanded on sides to basal fourth thence rather evenly arcu—<br>ate to pointed apex<br> striae deep throughout<br> intervals almost ﬂat on disk, obviously convex<br>at sides and apex<br> scaling very dense, closely appresscd<br> setac on disk decumbent, becom~<br>ing erect eaudad, interval one with two rows on declivity. Legs with hind femora reaching<br>beyond base of ﬁfth ventrite, broadest part of club twice as broad as base and about five<br>eighths of length from base, densely squamose, almost all of setac slanting and not strongly<br>decumbent, hind tibiae slightly shorter than femora, densely squamose and bristling with<br>setae. Stemum with intercoxal process of the prostcrnum half as broad as a tore coxa,<br>distance between coxal cavity and fore margin one third that between cavity and bind<br>margin, coarsely punctured, scales coarsely reticulate, numerous<br> mesosternum with area<br>just laterad to coxa bare, but epimera densely squamose, intercoxal process densely<br>squamose<br> metasternum between mid and bind coxae about three fourths as long as<br>breadth of a metaeoxa, closely set with large deep punctures in middle, punctures becoming<br>smaller laterally, each puncture bearing a long slanting seta, densely clothed with coarsely<br>reticulate iridescent scales. chter with ﬁrst ventrite broadly and conspicuously impressed<br>in male, ﬁrst two ventrites coarsely and densely punctate, punctures bearing conspicuous<br>erect setae, densely squamose, but less densely so down middle of ﬁrst ventrite and at<br>middle of base of second<br> ventrites 3 and 4 with a row of coarse setiferous punctures from<br>side to side<br> ventrite 5 densely and coarsely punctate, setose and conspicuously squamose.<br>Length, 6 mm.<br> breadth, 3 mm."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Deretiosus ficae.jpg,"15. Deretiosus ﬁcae, new species (pl. 3, A).<br>Derm reddish brown to black, almost everywhere concealed by dense scaling<br> scaling<br>dirty gray or muddy colored in old abraded specimens, but as follows in fresh, clean<br>examples: head basically fawn colored, becoming paler dorsally, sometimes with some<br>blaCk spots, with an outstanding basal patch of white scales at top of eye<br> prothorax<br>almost entirely white with setae and fascicles fawn colored, or paler or darker, with<br>discal area from base to median fascicles fawn colored and black or almost 01' enti 1y<br>black, apex sometimes mostly black on either side of median line beyond median fascicles<br><br>elytra mostly fawn colored and white with at least the scutellum, bases of ﬁrst three<br>intervals and third interval to ﬁrst fascicle black, or with ﬁrst three intervals almost<br>entirely black to middle, with a black patch at base of ﬁfth interval, and with black extend-<br>ing over part of fourth and ﬁfth intervals at middle or extending to sides and there<br>irregularly clouded with black, and with variations between these extremes in color, the<br>basal half, or somewhat more than half of the elytra, dark, the apical part distinctly paler<br><br>legs spotted and ringed With fawn and brown on a pale or white background<br> scaling<br>below mostly white, but with last three ventrites mostly dark.<br>Head with scaling on crown spongy and in rosettes, spatulate setae hardly projecting<br>above squamae<br> front ﬂattened or shallowly concave, with large, round, ﬂat, prostrate<br>scales, with a conspicuous cluster of long, stout, erect, spatulatc sctae along basal half of<br>inner margins of eyes. Rostrum at most ﬁnely carinate in male, with one median and two<br>lateral carinae<br> punctate throughout in both sexes. Antennae with ﬁrst funicular segment<br>as long as 2, 2 as long as 3 plus more than half of 4-, 3 hardly longer than 4, 5-7 monili~<br>form and each successively broader<br> club ovate, as long as three preceding funicular<br>segments. Prothomx one quarter broader than long, almost straightly, hardly expanded<br>on sides from base almost to apical third, thence abruptly angulatc, forming nearly a right<br>angle, and deeply constricted, distance across constriction distinctly less than three fourths<br>breadth across dorsum at angulations, apex almost hemispherical beyond lateral ema g1<br><br>nations, median line even and hardly convex longitudinally in basal three fourths<br> Scales<br>large, rounded, ﬂat <br> with a well—developed fascicle on either side of median line, bordering<br>a line drawn between fore edges of lateral angulations, and a Well-developed apical fascicle<br>on either side of median line, the lateral angulations with a few stout setae but not fas-<br>ciculate, with a few scattered, stout, erect setae behind median fascicles, two or three<br>between them and lateral angulations, and scattered ones on apical fourth<br> lateral expan-<br>sions ﬂange-like and quite strongly overhanging sides. Scutellmn quite stroneg pro—<br>tuberant. Elylra ﬁve eighths as broad as long, two and two thirds as long as pt‘othorax<br><br>intervals 1 and 2 each with a row of stout, erect setae arising from small pustules, 3 with<br>a low basal fascicle that reaches its summit and extends to a distance from base equal to<br>that between base of prothorax and fore margin of a median fascicle, and with two small<br>fascicles between this and beginning of pale coloration at about or slightly behind middle,<br>or with interval more or less continuously raised there, otherwise with a row of erect<br>setae arising from pustules, 4 with pustules and setae only, 5 with a basal fasciculate callus<br>similar to but shorter and smaller than that on 3, with a small callus on a line between<br>ﬁrst two calli on 3 and with two or three irregular or fragmented calli behind this, the<br>last at apex of interval, ﬁrst usually quite elongate, but variable, 6 with pustules and setae,<br>7 bearing conspicuous subrectangular humeral callus which is followed by stout sctae<br>bearing pustules, 8 rather strongly elevated above ﬁrst two ventrites, 9 elevated above<br>metasternum. Legs with femoral teeth strong and triangular. Stermmi with metasternal<br>receptacle not overhanging, very steep and terminating at about hind margin of mesocoxae<br>in male, concave and terminating at about half way between mid and hind coxae in female.<br>Venter with setae decumbent on ﬁrst two ventrites, ﬁrst ventrite hardly differing in sexes<br><br>ﬁfth ventrite coarsely punctate, almost or quite bare at apex, broadly convex in male,<br>roundly pointed in female. Length, 5-7 mm,<br> breadth, 2.5-3.5 mm."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Cylindrotrypetes suffusus.jpg,"29. Cylindrotrypetes suffusus, new species (pl. 4, H ).<br>Den-n usually basically piceous black, coxac, trochantcrs, three apical ventrites, at<br>least part of rostrum, scape and funicle of antennae, and often base of head yellowish<br>brown<br> prothorax either almost entirely black or, more usually, with disk yellowish brawn<br>either at apex, apical half, apical two thirds or entirely from base to apex<br> elytra yellowish<br>brown on disk from base to declivity, black along sides and apex<br> body with only minute<br>sctae.<br>H end with an asperate callus extending upon crown from along inner margin of each<br>eye that gives head appearance of having a transverse, dorsal impression across crown<br>when viewed from side<br> greatest interocular breadth almost twice as broad as an eye in"
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Microcryptorhynchus guamae.jpg,"25. Microcryptorhynchus guamae, new species (pl. 3, E).<br>Derm shiny black when exposed, with antennae and tarsi reddish, covered with a<br>comparatively thin incrustation that gives the derrn a dull appearance before abrasion<br><br>setae mostly conspicuously white, but usually with some dusky setae.<br>Head narrowly exposed from above, densely punctate, surface appearing asperate<br>when denuded, with numerous broad, squamiforrn setae on crown and one or two rows of<br>larger, erect, squamiforrn setae along either side of front extending from rostrum, inner<br>rows usually incomplete or absent, but row adjacent to inner margins of eyes always well<br>developed. Rom-mu with four rows of broad squamiforrn setae and encrusted from base<br>to insertion of antennae, distinctly punetate beyond antennae, three dorsal carinae, except<br>part of median one, usually obscured or concealed in male, female with setae and incrusta<<br>tion at base only, otherwise bare and with broad median carina, which becomes evenly<br>broader from base to antennae, and narrower lateral carina well deﬁned and c0nspicuous,<br>sulci between them distinct. Pmthorux almost one third broader than long (3<br> 25),<br>strongly rounded on sides from base to subapical constriction at apical fourth, constriction<br>continued distinctly across dorsum<br> base Subtruncate, basal squamose, declivitous area<br>quite simple, very coarsely, densely reticulately punctate, rather closely set with large,<br>erect, usually broad spatulate setae throughout. Elytm quite strongly inﬂated and sub-<br>globose, but slightly longer than broad (2,5:225), two and one half times longer than<br>prothorax, evenly and strongly rounded on sides, without a subapical constriction, longi-<br>tudinal dorsal contour strongly convex and rising far above. summit of prouotum, and<br>strongly discontinuous with dorsal contour of prothorax<br> striae coarse, as broad or broader<br>than intervals, punctures very large, coarse and quadrate’<br> intervals convex, each bearing<br>a row of very conspicuous, long, erect, heavy, spatulate or clavate setae. Lays with femora<br>and tibiae with rows of long, erect or slanting, spatulate setae and at least tibiae with<br>more or less matted, dense hair<br> tibial uncus arising from outer apical angle and strongly<br>developed throughout. Stmmm with mesosternal receptacle deep and cavernous, pectoral<br>canal terminating at or in front of middle of mesocoxae in male, but only slightly before<br>metasternum in female, hind wall of receptacle about twice as broad in male as female,<br>usually only slightly protuberant<br> metasternum very coarsely and closely punctate, setose,<br>one half to three fourths as long between mid and hind coxae as breadth of a mesocoxa,<br>metacoxae separated by a distance twice that of length of metastcrnum along median<br>line. Venter with ﬁrst two ventrites coarsely, densely, reticulately punctured, setose,<br>strongly turnid and quite similar in both sexes, intercoxal process arcuate<br> ventrite 5<br>coarsely reticulate, indistinctly punctate, bearing scattered setae. Length, 1.5-1.8 mm<br><br>breadth, 0.8-] .25 mm."
